city,timestamp,temperature,season
New York,2010-02-27,-4.597488004589043,winter
New York,2010-02-28,8.19379215041457,winter
New York,2010-03-01,12.473611295826945,spring
New York,2010-03-02,12.648578691618827,spring
New York,2010-03-03,11.662534606693892,spring
New York,2010-03-04,6.984946169517705,spring
New York,2010-03-05,7.625565557864329,spring
New York,2010-03-06,8.425993178913991,spring
New York,2010-03-07,19.89601721176534,spring
New York,2010-03-08,14.744557633443778,spring
New York,2010-03-09,8.024304689351585,spring
New York,2010-03-10,12.694446124843754,spring
New York,2010-03-11,9.67373400092323,spring
New York,2010-03-12,11.959802711751736,spring
New York,2010-03-13,11.88607456901899,spring
New York,2010-03-14,16.085216368555127,spring
New York,2010-03-15,10.935429217861719,spring
New York,2010-03-16,13.486508833846194,spring
New York,2010-03-17,9.444434394324576,spring
New York,2010-03-18,12.217865189107616,spring
New York,2010-03-19,12.39430785265229,spring
New York,2010-03-20,6.345507106762545,spring
New York,2010-03-21,7.9658798834288,spring
New York,2010-03-22,5.430754861638746,spring
New York,2010-03-23,14.218169250168813,spring
New York,2010-03-24,15.659146418435533,spring
New York,2010-03-25,13.323140850330406,spring
New York,2010-03-26,15.45835530877473,spring
New York,2010-03-27,0.5508425074469141,spring
New York,2010-03-28,18.641114859136824,spring
New York,2010-03-29,9.428788058895941,spring
New York,2010-03-30,0.5415510014549234,spring
New York,2010-03-31,9.60221897541021,spring
New York,2010-04-01,10.104834663435142,spring
New York,2010-04-02,7.602814888333741,spring
New York,2010-04-03,12.868392940545151,spring
New York,2010-04-04,11.096693186774122,spring
New York,2010-04-05,-1.5597137008459239,spring
New York,2010-04-06,8.996159913762257,spring
New York,2010-04-07,12.949542336900146,spring
New York,2010-04-08,16.13013446543026,spring
New York,2010-04-09,11.489603480583904,spring
New York,2010-04-10,9.284593282110265,spring
New York,2010-04-11,9.00006871352831,spring
New York,2010-04-12,9.502781207114314,spring
New York,2010-04-13,4.268383601750858,spring
New York,2010-04-14,10.599978292597587,spring
New York,2010-04-15,4.171107381668778,spring
New York,2010-04-16,7.902041479276963,spring
New York,2010-04-17,4.647468456228928,spring
New York,2010-04-18,5.088772792343484,spring
New York,2010-04-19,4.6927779532901255,spring
New York,2010-04-20,9.042342811058983,spring
New York,2010-04-21,6.014116404929094,spring
New York,2010-04-22,9.123360865469984,spring
New York,2010-04-23,13.315703379148747,spring
New York,2010-04-24,18.615180537434238,spring
New York,2010-04-25,5.413939449389705,spring
New York,2010-04-26,1.391164029061411,spring
New York,2010-04-27,11.106447688812585,spring
New York,2010-04-28,11.493782311553735,spring
New York,2010-04-29,-0.2933180010009,spring
New York,2010-04-30,8.573254294565219,spring
New York,2010-05-01,0.2241407745301185,spring
New York,2010-05-02,5.913318100113644,spring
New York,2010-05-03,8.199679434737636,spring
New York,2010-05-04,13.720760717986138,spring
New York,2010-05-05,10.218941676713628,spring
New York,2010-05-06,10.509271309814165,spring
New York,2010-05-07,0.1601765142195397,spring
New York,2010-05-08,11.412835788815793,spring
New York,2010-05-09,5.874307649500828,spring
New York,2010-05-10,10.982804978333254,spring
New York,2010-05-11,7.217340912168185,spring
New York,2010-05-12,12.431364421628555,spring
New York,2010-05-13,13.858256664487836,spring
New York,2010-05-14,4.4085664557639115,spring
New York,2010-05-15,14.978998169379867,spring
New York,2010-05-16,4.269463395571621,spring
New York,2010-05-17,11.289810849982214,spring
New York,2010-05-18,14.39244458740659,spring
New York,2010-05-19,4.736764058217641,spring
New York,2010-05-20,5.808571082366273,spring
New York,2010-05-21,15.301398117786809,spring
New York,2010-05-22,10.387301669336317,spring
New York,2010-05-23,11.270951139891336,spring
New York,2010-05-24,9.939838461390988,spring
New York,2010-05-25,12.782562257006889,spring
New York,2010-05-26,6.210012294470988,spring
New York,2010-05-27,8.253394676591578,spring
New York,2010-05-28,4.098524536899607,spring
New York,2010-05-29,5.940679424781814,spring
New York,2010-05-30,6.121743559651127,spring
New York,2010-05-31,9.321074316311375,spring
New York,2010-06-01,24.538933699552903,summer
New York,2010-06-02,22.096205442702296,summer
New York,2010-06-03,33.22893859477716,summer
New York,2010-06-04,25.49362916704383,summer
New York,2010-06-05,33.61600391834887,summer
New York,2010-06-06,33.556408336555876,summer
New York,2010-06-07,15.290034260693734,summer
New York,2010-06-08,26.606074954569916,summer
New York,2010-06-09,23.574411276141515,summer
New York,2010-06-10,22.818559098573438,summer
New York,2010-06-11,29.842534739454933,summer
New York,2010-06-12,17.17729873335079,summer
New York,2010-06-13,22.28732917301305,summer
New York,2010-06-14,26.29826158814999,summer
New York,2010-06-15,15.340534822071058,summer
New York,2010-06-16,24.772386797239026,summer
New York,2010-06-17,35.1467061634455,summer
New York,2010-06-18,22.733595043783147,summer
New York,2010-06-19,15.498087339930409,summer
New York,2010-06-20,29.279833458969488,summer
New York,2010-06-21,26.859717611695473,summer
New York,2010-06-22,28.061015693050813,summer
New York,2010-06-23,20.492786770792645,summer
New York,2010-06-24,21.171755240267238,summer
New York,2010-06-25,28.370841697499856,summer
New York,2010-06-26,22.243304511281256,summer
New York,2010-06-27,17.93123641910995,summer
New York,2010-06-28,23.26237233491706,summer
New York,2010-06-29,24.243964433007072,summer
New York,2010-06-30,28.805600361544776,summer
New York,2010-07-01,34.73137566394837,summer
New York,2010-07-02,30.65686933493856,summer
New York,2010-07-03,27.733159100686283,summer
New York,2010-07-04,34.15175672993695,summer
New York,2010-07-05,23.0407192645374,summer
New York,2010-07-06,27.80314511430498,summer
New York,2010-07-07,27.077531220330748,summer
New York,2010-07-08,23.96365199010799,summer
New York,2010-07-09,29.26510003846476,summer
New York,2010-07-10,19.3378999372258,summer
New York,2010-07-11,24.090760584851058,summer
New York,2010-07-12,35.97587877124531,summer
New York,2010-07-13,15.323897775691096,summer
New York,2010-07-14,32.88186902366937,summer
New York,2010-07-15,19.646822986347665,summer
New York,2010-07-16,18.689570292689904,summer
New York,2010-07-17,19.798777040551034,summer
New York,2010-07-18,24.89021628444191,summer
New York,2010-07-19,19.648787621185374,summer
New York,2010-07-20,20.987717460575922,summer
New York,2010-07-21,27.79209276216665,summer
New York,2010-07-22,29.064986767818876,summer
New York,2010-07-23,17.27152555752091,summer
New York,2010-07-24,26.049952090507958,summer
New York,2010-07-25,25.923347934121765,summer
New York,2010-07-26,22.65783966633508,summer
New York,2010-07-27,28.20087528042674,summer
New York,2010-07-28,23.624756429304863,summer
New York,2010-07-29,33.484520084741646,summer
New York,2010-07-30,30.715100951837478,summer
New York,2010-07-31,22.12072178364744,summer
New York,2010-08-01,30.105154886093725,summer
New York,2010-08-02,22.037472533881896,summer
New York,2010-08-03,32.10197448295132,summer
New York,2010-08-04,27.16554867140959,summer
New York,2010-08-05,31.51050462800763,summer
New York,2010-08-06,29.552734356772987,summer
New York,2010-08-07,26.413401027364827,summer
New York,2010-08-08,26.989399273359354,summer
New York,2010-08-09,27.094264843563316,summer
New York,2010-08-10,31.25806962147551,summer
New York,2010-08-11,18.522815721808673,summer
New York,2010-08-12,27.65399898924667,summer
New York,2010-08-13,21.973144432519884,summer
New York,2010-08-14,25.73461341863797,summer
New York,2010-08-15,39.105188498811266,summer
New York,2010-08-16,28.020143893756295,summer
New York,2010-08-17,23.00915084239209,summer
New York,2010-08-18,27.498802929345942,summer
New York,2010-08-19,25.382439832209684,summer
New York,2010-08-20,20.046278423087244,summer
New York,2010-08-21,33.586751992479726,summer
New York,2010-08-22,29.615971947504526,summer
New York,2010-08-23,29.453044358155346,summer
New York,2010-08-24,31.137590849704488,summer
New York,2010-08-25,31.499346907678046,summer
New York,2010-08-26,24.581255425139382,summer
New York,2010-08-27,24.65459827141765,summer
New York,2010-08-28,24.448019714948458,summer
New York,2010-08-29,30.339833784044465,summer
New York,2010-08-30,27.04070321210196,summer
New York,2010-08-31,21.60986448934177,summer
New York,2010-09-01,15.768530919438895,autumn
New York,2010-09-02,15.98366275294159,autumn
New York,2010-09-03,16.155585243191318,autumn
New York,2010-09-04,10.027053518776933,autumn
New York,2010-09-05,15.126558714559808,autumn
New York,2010-09-06,17.951638155719674,autumn
New York,2010-09-07,10.48340640323294,autumn
New York,2010-09-08,20.92105498377327,autumn
New York,2010-09-09,12.331312205854257,autumn
New York,2010-09-10,10.817918076049619,autumn
New York,2010-09-11,1.0956526865934553,autumn
New York,2010-09-12,15.397676990799786,autumn
New York,2010-09-13,6.00354131207386,autumn
New York,2010-09-14,15.75595427794619,autumn
New York,2010-09-15,23.121141884339355,autumn
New York,2010-09-16,21.111973106062184,autumn
New York,2010-09-17,15.58882575005045,autumn
New York,2010-09-18,17.38510700759138,autumn
New York,2010-09-19,16.404501436363944,autumn
New York,2010-09-20,13.054198683385806,autumn
New York,2010-09-21,13.346307466743438,autumn
New York,2010-09-22,14.583428344515326,autumn
New York,2010-09-23,13.473899472552706,autumn
New York,2010-09-24,19.764723024462732,autumn
New York,2010-09-25,19.79707845043837,autumn
New York,2010-09-26,15.02391716564151,autumn
New York,2010-09-27,20.734107170604496,autumn
New York,2010-09-28,11.556017311999812,autumn
New York,2010-09-29,6.038963041657031,autumn
New York,2010-09-30,20.5442919047373,autumn
New York,2010-10-01,15.932181553513386,autumn
New York,2010-10-02,11.409106248333092,autumn
New York,2010-10-03,7.601787643271818,autumn
New York,2010-10-04,16.321867518317042,autumn
New York,2010-10-05,11.02810269617833,autumn
New York,2010-10-06,10.67917142515218,autumn
New York,2010-10-07,15.193299991117946,autumn
New York,2010-10-08,10.758414696246442,autumn
New York,2010-10-09,13.767932454274447,autumn
New York,2010-10-10,10.639822910463435,autumn
New York,2010-10-11,12.4587225907256,autumn
New York,2010-10-12,23.45183427611153,autumn
New York,2010-10-13,15.938321692697096,autumn
New York,2010-10-14,18.231738048519695,autumn
New York,2010-10-15,5.337158861782058,autumn
New York,2010-10-16,12.00322131845828,autumn
New York,2010-10-17,11.541726745230491,autumn
New York,2010-10-18,17.499995151406818,autumn
New York,2010-10-19,10.52924660694541,autumn
New York,2010-10-20,15.32072820597611,autumn
New York,2010-10-21,19.955357944155214,autumn
New York,2010-10-22,21.8519177203022,autumn
New York,2010-10-23,9.586585634315986,autumn
New York,2010-10-24,12.137163846125652,autumn
New York,2010-10-25,17.115815971450886,autumn
New York,2010-10-26,13.924085038139822,autumn
New York,2010-10-27,22.63410267591405,autumn
New York,2010-10-28,19.958097856133428,autumn
New York,2010-10-29,14.712508434725452,autumn
New York,2010-10-30,25.416418617262547,autumn
New York,2010-10-31,17.050779489006064,autumn
New York,2010-11-01,18.539198491450467,autumn
New York,2010-11-02,18.65531105022297,autumn
New York,2010-11-03,11.15580209856124,autumn
New York,2010-11-04,18.143316984815705,autumn
New York,2010-11-05,14.033573819994308,autumn
New York,2010-11-06,4.039846315329637,autumn
New York,2010-11-07,9.224678566508945,autumn
New York,2010-11-08,14.927471205919849,autumn
New York,2010-11-09,11.003317510422516,autumn
New York,2010-11-10,14.033122122257806,autumn
New York,2010-11-11,17.721965505859437,autumn
New York,2010-11-12,7.458718532247782,autumn
New York,2010-11-13,16.743103843867008,autumn
New York,2010-11-14,21.576889632205493,autumn
New York,2010-11-15,7.781843010136255,autumn
New York,2010-11-16,15.082219023039897,autumn
New York,2010-11-17,13.83521843998721,autumn
New York,2010-11-18,7.753644699869024,autumn
New York,2010-11-19,18.5334557189851,autumn
New York,2010-11-20,11.071207483199842,autumn
New York,2010-11-21,12.447917981104904,autumn
New York,2010-11-22,21.336488964644474,autumn
New York,2010-11-23,19.575369191243766,autumn
New York,2010-11-24,26.924057233417678,autumn
New York,2010-11-25,10.173483088192288,autumn
New York,2010-11-26,15.984232752434382,autumn
New York,2010-11-27,13.240936894388572,autumn
New York,2010-11-28,13.429300560076367,autumn
New York,2010-11-29,14.91405954435512,autumn
New York,2010-11-30,19.178904051777664,autumn
New York,2010-12-01,-4.553189950918093,winter
New York,2010-12-02,0.8793614233657794,winter
New York,2010-12-03,-4.512442920297525,winter
New York,2010-12-04,4.944812070664884,winter
New York,2010-12-05,-2.0374783605277456,winter
New York,2010-12-06,4.97323710440587,winter
New York,2010-12-07,3.492106783777879,winter
New York,2010-12-08,-1.4567736691834052,winter
New York,2010-12-09,0.4002630502623199,winter
New York,2010-12-10,-1.818531076741936,winter
New York,2010-12-11,-6.169837721368671,winter
New York,2010-12-12,-0.3776232233051712,winter
New York,2010-12-13,-0.28194153096054714,winter
New York,2010-12-14,-1.7353239778384788,winter
New York,2010-12-15,-4.894219450454526,winter
New York,2010-12-16,2.9567114986139975,winter
New York,2010-12-17,0.4435208287813036,winter
New York,2010-12-18,9.805022696102588,winter
New York,2010-12-19,-4.662995984626486,winter
New York,2010-12-20,-2.892497185945956,winter
New York,2010-12-21,9.013259003406372,winter
New York,2010-12-22,-3.8537732718015603,winter
New York,2010-12-23,-5.2617078577153595,winter
New York,2010-12-24,-3.016405094157792,winter
New York,2010-12-25,2.940989360193662,winter
New York,2010-12-26,4.359334572314228,winter
New York,2010-12-27,-8.273679042487988,winter
New York,2010-12-28,-3.4913159525672737,winter
New York,2010-12-29,4.823314805224573,winter
New York,2010-12-30,-9.928925355108225,winter
New York,2010-12-31,6.316363864510222,winter
New York,2011-01-01,4.97038030357295,winter
New York,2011-01-02,1.1763631047877003,winter
New York,2011-01-03,1.182430296020707,winter
New York,2011-01-04,3.9403221281913865,winter
New York,2011-01-05,-4.792019197742338,winter
New York,2011-01-06,10.674273715871607,winter
New York,2011-01-07,-2.10654850112748,winter
New York,2011-01-08,2.7314000532765492,winter
New York,2011-01-09,-7.251413037462216,winter
New York,2011-01-10,2.710045527291924,winter
New York,2011-01-11,-2.636134860317644,winter
New York,2011-01-12,-1.9771932475542633,winter
New York,2011-01-13,-0.3566203961879111,winter
New York,2011-01-14,1.8165375758872666,winter
New York,2011-01-15,-4.391854630277296,winter
New York,2011-01-16,1.949545988866384,winter
New York,2011-01-17,3.565263480493546,winter
New York,2011-01-18,0.755438531543614,winter
New York,2011-01-19,-1.5333451091130055,winter
New York,2011-01-20,4.628310895785527,winter
New York,2011-01-21,3.2847062585734172,winter
New York,2011-01-22,0.2650253472842763,winter
New York,2011-01-23,-0.6713296440329243,winter
New York,2011-01-24,-4.932555237421922,winter
New York,2011-01-25,-4.786398793923938,winter
New York,2011-01-26,-2.07180020471884,winter
New York,2011-01-27,-5.081590093713623,winter
New York,2011-01-28,-0.36870940716164063,winter
New York,2011-01-29,-6.240811129194192,winter
New York,2011-01-30,0.4595934221895101,winter
New York,2011-01-31,5.794190954278784,winter
New York,2011-02-01,-11.1747639457214,winter
New York,2011-02-02,-3.160459506437023,winter
New York,2011-02-03,-0.3226535095296147,winter
New York,2011-02-04,5.878620553972684,winter
New York,2011-02-05,4.322668875313546,winter
New York,2011-02-06,0.6216117393474065,winter
New York,2011-02-07,5.845081145369266,winter
New York,2011-02-08,-3.7985172403644207,winter
New York,2011-02-09,-0.8051144920976048,winter
New York,2011-02-10,9.23467769923916,winter
New York,2011-02-11,-3.7591813215132523,winter
New York,2011-02-12,-6.971846065329233,winter
New York,2011-02-13,3.138899246591058,winter
New York,2011-02-14,0.157407205450932,winter
New York,2011-02-15,-0.8703147871814577,winter
New York,2011-02-16,5.353603764728302,winter
New York,2011-02-17,-6.002806242939712,winter
New York,2011-02-18,-3.042843257868932,winter
New York,2011-02-19,1.6640922026750247,winter
New York,2011-02-20,-1.9758827384951112,winter
New York,2011-02-21,-2.5463164654595243,winter
New York,2011-02-22,2.068593405163734,winter
New York,2011-02-23,1.9891980964740679,winter
New York,2011-02-24,2.9367685261815817,winter
New York,2011-02-25,-5.78379023574054,winter
New York,2011-02-26,-2.6780496301234153,winter
New York,2011-02-27,2.3487578264093263,winter
New York,2011-02-28,10.123753883932542,winter
New York,2011-03-01,10.672504716691511,spring
New York,2011-03-02,13.031737508273004,spring
New York,2011-03-03,13.715601080904712,spring
New York,2011-03-04,12.1326900560894,spring
New York,2011-03-05,7.850483297975968,spring
New York,2011-03-06,17.47836304784233,spring
New York,2011-03-07,-0.047252523052572215,spring
New York,2011-03-08,12.214304676919625,spring
New York,2011-03-09,12.782893046836453,spring
New York,2011-03-10,17.74470950934648,spring
New York,2011-03-11,8.222756421926823,spring
New York,2011-03-12,16.114437104265228,spring
New York,2011-03-13,17.52346304475194,spring
New York,2011-03-14,3.072340576206585,spring
New York,2011-03-15,9.687286397123657,spring
New York,2011-03-16,12.220071321236137,spring
New York,2011-03-17,5.116731770331434,spring
New York,2011-03-18,19.67389244363573,spring
New York,2011-03-19,7.043295739191139,spring
New York,2011-03-20,7.278092283766362,spring
New York,2011-03-21,12.50705793187683,spring
New York,2011-03-22,11.695662741490573,spring
New York,2011-03-23,9.871378788863005,spring
New York,2011-03-24,12.71923527417099,spring
New York,2011-03-25,16.37574144315948,spring
New York,2011-03-26,8.623186931370348,spring
New York,2011-03-27,13.976006494281489,spring
New York,2011-03-28,9.312338939236595,spring
New York,2011-03-29,11.397337005169382,spring
New York,2011-03-30,2.23191593131566,spring
New York,2011-03-31,11.6706793881895,spring
New York,2011-04-01,10.161334902283247,spring
New York,2011-04-02,15.91008469925914,spring
New York,2011-04-03,7.722918947881913,spring
New York,2011-04-04,8.234698217074767,spring
New York,2011-04-05,12.043116383818536,spring
New York,2011-04-06,10.600188712794667,spring
New York,2011-04-07,14.470161086598793,spring
New York,2011-04-08,11.281286992189845,spring
New York,2011-04-09,14.80913289594411,spring
New York,2011-04-10,9.806282742486728,spring
New York,2011-04-11,12.742182082900095,spring
New York,2011-04-12,3.2957565438007377,spring
New York,2011-04-13,3.1009752313335426,spring
New York,2011-04-14,19.369226759837915,spring
New York,2011-04-15,7.175303586321999,spring
New York,2011-04-16,9.529536337834305,spring
New York,2011-04-17,16.863529271363547,spring
New York,2011-04-18,7.4416318508071075,spring
New York,2011-04-19,11.308297680836967,spring
New York,2011-04-20,10.811894492773572,spring
New York,2011-04-21,11.956748591768445,spring
New York,2011-04-22,15.427644443400279,spring
New York,2011-04-23,15.259633954616787,spring
New York,2011-04-24,10.522957885837629,spring
New York,2011-04-25,1.8194648913439906,spring
New York,2011-04-26,10.667586191299877,spring
New York,2011-04-27,16.358954629190144,spring
New York,2011-04-28,13.108804166892611,spring
New York,2011-04-29,6.927845873420132,spring
New York,2011-04-30,11.819542186612757,spring
New York,2011-05-01,9.471472140379882,spring
New York,2011-05-02,7.192151733293329,spring
New York,2011-05-03,8.622060184238686,spring
New York,2011-05-04,6.185223020332192,spring
New York,2011-05-05,11.84013012239651,spring
New York,2011-05-06,11.865802598576996,spring
New York,2011-05-07,10.351364023168468,spring
New York,2011-05-08,5.760163492437481,spring
New York,2011-05-09,22.641424182609732,spring
New York,2011-05-10,4.132022817590726,spring
New York,2011-05-11,5.888317540006699,spring
New York,2011-05-12,10.499489242042406,spring
New York,2011-05-13,15.79922875709438,spring
New York,2011-05-14,18.30213365057286,spring
New York,2011-05-15,10.879367529797177,spring
New York,2011-05-16,10.316142101769195,spring
New York,2011-05-17,5.935792190275894,spring
New York,2011-05-18,6.59714952485686,spring
New York,2011-05-19,11.842909132577136,spring
New York,2011-05-20,11.61490005798126,spring
New York,2011-05-21,6.318315722727057,spring
New York,2011-05-22,8.34456633958219,spring
New York,2011-05-23,15.208973368926197,spring
New York,2011-05-24,8.617813949678268,spring
New York,2011-05-25,14.397222411694568,spring
New York,2011-05-26,2.515141408742604,spring
New York,2011-05-27,5.192190601357494,spring
New York,2011-05-28,10.681770495947188,spring
New York,2011-05-29,13.104359499270007,spring
New York,2011-05-30,13.348285823134637,spring
New York,2011-05-31,7.343936190863952,spring
New York,2011-06-01,25.770062606759254,summer
New York,2011-06-02,31.089095185042577,summer
New York,2011-06-03,25.277393936556095,summer
New York,2011-06-04,13.187553993370571,summer
New York,2011-06-05,24.49497002283591,summer
New York,2011-06-06,15.66859659554337,summer
New York,2011-06-07,30.08699919479963,summer
New York,2011-06-08,24.949008558424378,summer
New York,2011-06-09,14.810066497137882,summer
New York,2011-06-10,21.12680354068433,summer
New York,2011-06-11,16.55698493038581,summer
New York,2011-06-12,22.54004105478706,summer
New York,2011-06-13,21.22293008487347,summer
New York,2011-06-14,17.964745939318732,summer
New York,2011-06-15,22.13720411131623,summer
New York,2011-06-16,17.83526027567261,summer
New York,2011-06-17,19.394074600979575,summer
New York,2011-06-18,31.487840796804775,summer
New York,2011-06-19,22.877871884754203,summer
New York,2011-06-20,22.079544690962482,summer
New York,2011-06-21,21.749463914119676,summer
New York,2011-06-22,27.27630461158185,summer
New York,2011-06-23,23.21068671102249,summer
New York,2011-06-24,10.87282023703854,summer
New York,2011-06-25,24.68391817437439,summer
New York,2011-06-26,25.581281652554136,summer
New York,2011-06-27,25.576996795530132,summer
New York,2011-06-28,26.255422474279683,summer
New York,2011-06-29,27.591791002107872,summer
New York,2011-06-30,33.51689715195337,summer
New York,2011-07-01,23.546810678104958,summer
New York,2011-07-02,36.313392977293425,summer
New York,2011-07-03,17.887188821794947,summer
New York,2011-07-04,26.934490800990904,summer
New York,2011-07-05,27.088882067027086,summer
New York,2011-07-06,26.929999680043448,summer
New York,2011-07-07,32.44349515039701,summer
New York,2011-07-08,20.237119851025618,summer
New York,2011-07-09,22.70143303178505,summer
New York,2011-07-10,25.817385847311666,summer
New York,2011-07-11,25.4837585920069,summer
New York,2011-07-12,22.20084639577228,summer
New York,2011-07-13,28.73860980307959,summer
New York,2011-07-14,27.660636019568194,summer
New York,2011-07-15,23.03190272014145,summer
New York,2011-07-16,22.424325090255426,summer
New York,2011-07-17,25.262641822823376,summer
New York,2011-07-18,26.753685575373808,summer
New York,2011-07-19,21.11990061930277,summer
New York,2011-07-20,22.889989508818893,summer
New York,2011-07-21,25.750477390136773,summer
New York,2011-07-22,25.145180215955985,summer
New York,2011-07-23,26.984072828714403,summer
New York,2011-07-24,26.650539018044853,summer
New York,2011-07-25,22.1096883954268,summer
New York,2011-07-26,24.8693119978267,summer
New York,2011-07-27,20.239547830985117,summer
New York,2011-07-28,23.25025353101643,summer
New York,2011-07-29,23.618731059393053,summer
New York,2011-07-30,18.64838328499684,summer
New York,2011-07-31,25.466676530554377,summer
New York,2011-08-01,29.089796472907423,summer
New York,2011-08-02,26.64039427411255,summer
New York,2011-08-03,28.348536048238742,summer
New York,2011-08-04,22.610153789640723,summer
New York,2011-08-05,25.58457583330193,summer
New York,2011-08-06,28.254266921642326,summer
New York,2011-08-07,22.23266365696396,summer
New York,2011-08-08,23.67560071570267,summer
New York,2011-08-09,28.756080423542066,summer
New York,2011-08-10,28.940312772400276,summer
New York,2011-08-11,27.105196708064554,summer
New York,2011-08-12,27.81311250766126,summer
New York,2011-08-13,23.847161366632744,summer
New York,2011-08-14,23.25664912100869,summer
New York,2011-08-15,18.961128224783078,summer
New York,2011-08-16,21.634901591695105,summer
New York,2011-08-17,23.495444160102238,summer
New York,2011-08-18,29.239104571580963,summer
New York,2011-08-19,25.058217248225276,summer
New York,2011-08-20,20.247236009571957,summer
New York,2011-08-21,27.244098937073034,summer
New York,2011-08-22,26.16762679406816,summer
New York,2011-08-23,24.98544011819245,summer
New York,2011-08-24,31.347562248103547,summer
New York,2011-08-25,27.589861726200194,summer
New York,2011-08-26,31.79913934799697,summer
New York,2011-08-27,25.880288817138936,summer
New York,2011-08-28,18.87465476069397,summer
New York,2011-08-29,37.57206015771516,summer
New York,2011-08-30,29.830799935239515,summer
New York,2011-08-31,21.87404897967195,summer
New York,2011-09-01,13.05269888145741,autumn
New York,2011-09-02,12.553951028170587,autumn
New York,2011-09-03,15.32724334187368,autumn
New York,2011-09-04,13.930132318880284,autumn
New York,2011-09-05,25.296172585542376,autumn
New York,2011-09-06,15.014742302643276,autumn
New York,2011-09-07,18.607152902229622,autumn
New York,2011-09-08,15.529143718253634,autumn
New York,2011-09-09,15.999448125220933,autumn
New York,2011-09-10,19.945984409267254,autumn
New York,2011-09-11,17.989019450277354,autumn
New York,2011-09-12,17.674218757732483,autumn
New York,2011-09-13,22.47859208554623,autumn
New York,2011-09-14,6.944686438248546,autumn
New York,2011-09-15,15.288781632728519,autumn
New York,2011-09-16,24.906085410605662,autumn
New York,2011-09-17,15.307801531505799,autumn
New York,2011-09-18,24.006534454612357,autumn
New York,2011-09-19,22.210697751996964,autumn
New York,2011-09-20,24.280781741142484,autumn
New York,2011-09-21,4.351104405083895,autumn
New York,2011-09-22,14.987424497941298,autumn
New York,2011-09-23,15.545887043157144,autumn
New York,2011-09-24,12.420952703518516,autumn
New York,2011-09-25,6.522478356760232,autumn
New York,2011-09-26,17.594769829846754,autumn
New York,2011-09-27,17.779585417370605,autumn
New York,2011-09-28,22.210223864750546,autumn
New York,2011-09-29,10.189684949086418,autumn
New York,2011-09-30,19.76352146125348,autumn
New York,2011-10-01,15.317468302040217,autumn
New York,2011-10-02,16.026833201505276,autumn
New York,2011-10-03,21.319378895180982,autumn
New York,2011-10-04,17.95104171478539,autumn
New York,2011-10-05,14.473788669069558,autumn
New York,2011-10-06,17.630149336787742,autumn
New York,2011-10-07,15.107498849535569,autumn
New York,2011-10-08,11.903733636983391,autumn
New York,2011-10-09,11.684576882353891,autumn
New York,2011-10-10,13.951170323075248,autumn
New York,2011-10-11,8.54074935589041,autumn
New York,2011-10-12,17.19786625015847,autumn
New York,2011-10-13,19.05259459436173,autumn
New York,2011-10-14,11.272629692484141,autumn
